FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106301342,ST. JUDE MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1011,Non-Profit,General,Comparable,,714-992-3000,101 E. VALENCIA MESA DR.,FULLERTON,92835,BRIAN HELLELAND,CEO,WWW.STJUDEMEDICALCENTER.ORG,ST. JOSEPH HEALTH SYSTEM,LIAM CORRIGAN-CARIAS,"TOYON ASSOCIATES, INC.",,05-0168,HSC30168F,,320,320,204,20131,18615,4030,6406,0,501,17573,36,252,67544,4163,3985,763,1483,0,139,4661,12,89,15295,290,0,0,30,0,0,59336,0,0,8208,0,0,14584,0,0,711,0,0,57.8,57.8,4.4,4.4,38,4190,2131,79669,110194,17270,33903,0,7053,204586,1214,5622,459511,61776,216107,0,185400,2513,19,497980,738757,3468,11027,1646,644,2284068010,1826877486,140217544,597408068,12995427,581851138,28552357,26828531,6089022,0,0,49291866,288170313,239314278,1756583419,325110838,349728680,55849508,92827926,0,8339620,273558747,673812,4360836,1110449967,252874110,268212478,43609073,112263786,0,14464340,461347029,3695598,17151629,1173618043,465244948,590409667,70118091,182167930,0,0,18766467,462966389,4661590,0,28046257,0,4496147,84057700,0,0,56159844,110439272,111420532,25973243,18845658,0,3854142,322652359,48,4222814,0,0,0,21439631,0,0,84343554,33259786,196186559,13352508,22100413,104395,0,53592563,17051893,120598284,41261183,173043843,78132749,11764860,3223309,103642448,125949826,30848926,4019411,3001921,12676333,35547512,72683525,170196120,544133990,74212750,21328475,0,882554860,67847986,0,364894541,449812333,882554860,0,139319956,-88818372,679999090,258446544,958797243,414663253,0,0,365877687,365877687,983146,0,0,1942,711,3578734,504428,4083162,770,0,355297,989734,844200,3856,585553,475822,279751,0,44473,48,865350,428746,1311014,0,607001,20561,346062,0,1014268,494242,1488904,0,682322,22551,380875,0
106434138,ST. LOUISE REGIONAL HOSPITAL,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Santa Clara,7,433,Non-Profit,General,Comparable,,408-848-8607,9400 NO NAME UNO,GILROY,95020,JOHN HENNELLY,CEO,HTTPS://STLOUISE.VERITY.ORG/,VERITY HEALTH SYSTEM,PAUL HOLDEN,MOSS ADAMS LLP,,05-0688,,HSP30688G,72,72,30,4356,1161,1355,1964,0,33,2055,0,24,10948,1036,270,392,605,0,10,702,0,8,3023,72,0,0,0,0,0,10948,0,0,0,0,0,3023,0,0,0,0,0,41.7,41.7,3.6,3.6,18,656,331,10882,2014,5180,13996,0,698,17638,0,1171,51579,29556,10094,0,12358,0,3,74333,83383,762,1532,274,72,487766626,389164721,0,98601905,166566,100856176,-2087705,79633,119177,0,0,-2127249,101049290,114006498,272710838,96548284,27185593,28003412,43552438,0,821258,45613987,0,935040,242660012,57983866,14504902,28209560,61335742,0,2773721,73655341,0,6643482,245106614,133735988,36458644,46357963,81144525,0,0,3062326,79182408,3740891,0,2667980,0,2813996,0,0,0,0,20455645,4720110,9855009,22456177,0,488525,38622917,0,2003522,0,0,39645,0,0,0,19468059,10022248,23402649,0,0,0,0,15063750,3314578,26481742,3103150,35246381,17098641,4613595,4906943,7981219,17822010,1538406,1333098,390807,1543762,8381314,34534092,0,13583429,586131,0,0,48703652,93339506,0,28854010,-73489864,48703652,4814582,116505359,-95099332,15306910,33470078,55789051,42205622,0,0,29322955,29322955,468945,5223782,77857016,310,103,576254,108369,684623,202,0,43513,121746,188425,0,24942,73017,61895,23152,0,39564,154222,81647,148770,0,97738,31699,62178,0,191926,95741,176051,0,113044,36032,71829,0
106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,San Bernardino,12,1211,Non-Profit,General,Comparable,Rural,760-242-2311,18300 HIGHWAY 18,APPLE VALLEY,92307,ALAN GARRETT,CEO,WWW.STMARYAPPLEVALLEY.COM,ST. JOSEPH HEALTH SYSTEM,MARITESS DELOSANTOS,"TOYON ASSOCIATES, INC.",,05-0300,,ZZT30300F,212,210,194,21216,10722,5787,19652,0,957,6882,52,359,65627,3592,2603,1058,4904,0,247,1942,18,136,14500,212,0,0,0,0,0,65627,0,0,0,0,0,14500,0,0,0,0,0,84.8,85.6,4.5,4.5,10,2965,1815,20543,20932,9546,44472,0,1500,17014,1230,3134,118371,83527,24990,0,11898,738,9,361989,413131,3048,4370,1442,624,1585401001,1291705647,20600310,314295664,1703250,302836988,13161926,15460898,1168765,0,0,27454059,247930718,345355511,992114772,273996169,197797124,63249138,252755113,0,9081876,107877936,8499069,2848361,916104786,83349419,148204315,45128463,240028297,0,13700801,118233781,6187624,14463515,669296215,300492145,298321019,66803062,441139890,0,0,16202872,125093707,5836425,0,25038711,0,12777816,18048629,0,0,2551681,55597563,65522197,40491758,49990052,0,6336273,94153876,2,2203943,0,1210060,1054244,14341509,0,0,64382993,30547708,92257959,4912162,3579499,0,0,28838195,6925828,61992919,9399725,111338523,50893013,11324283,5047078,43730613,48824863,9762156,1333842,2013287,1550019,17019311,86320651,4865028,84882371,40775748,189350200,99776,406293774,37053383,19319502,63047093,286873796,406293774,22924448,100400447,-63198560,116297704,81137058,232689138,147806767,0,1302488,50228733,64014725,967632,0,12483504,1316,624,2409510,353941,2763451,403,0,171042,580297,987878,9830,274577,190084,170241,0,25554,7,873568,351682,624042,0,322472,23217,214529,0,998041,397087,728072,0,362350,26396,251505,0
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,933,Non-Profit,General,Comparable,,562-491-9000,1050 LINDEN AVENUE,LONG BEACH,90813-3393,CAROLYN CALDWELL,CEO,WWW.STMARYMEDICALCENTER.ORG,DIGNITY HEALTH,EDDIE ARVAYO,DIGNITY HEALTH,2,05-0191,HSC30191H,ZZT30191H,302,302,165,12929,6783,8752,18667,9,1494,2840,623,571,52668,2311,1381,1876,4404,2,246,594,152,137,11103,256,0,0,46,0,0,47964,0,0,4704,0,0,10757,0,0,346,0,0,47.8,47.8,4.7,4.7,25,4735,2144,12848,6429,26803,46278,236,4606,21814,2290,4020,125324,54437,48881,0,22357,3066,9,214905,211935,1629,2652,1449,754,975859650,678069893,28228353,326018110,10152495,332273512,3897093,1758475,4881712,0,0,773856,195003523,202086137,578769990,157502984,98866112,89973024,206992807,233955,19743774,46655096,10409110,9663420,640040282,47701849,29948908,43677527,133757465,635848,6061112,41366915,11845819,20823925,335819368,155963561,101372108,58397624,253753839,-13437957,869803,16266931,46465502,12170848,0,28352242,0,17895392,1464361,26763992,0,0,49241272,28907273,77009467,119344529,0,9537955,41556509,0,421105,0,-916658,0,127491,0,0,55087780,29109005,70987652,16957209,0,49073,6978302,41176619,9169133,73816415,28942324,98724141,53463813,10898856,11525877,28402024,57546802,14343595,2246391,2239836,12203614,40678563,129894732,0,55965087,9057990,1153113,0,196070922,66220697,0,223565738,-93715513,196070922,4593848,232516192,-189982934,59544509,113472505,181754092,125789005,0,366665,14522375,223889040,323302,3722020,209000000,1234,419,2329801,340224,2670025,377,32,207157,576686,690328,1726,90588,292697,190725,175769,88785,15340,655114,223283,576455,100529,357162,104281,217053,95924,758953,253778,664781,109543,406277,121265,246555,108873
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,San Francisco,4,423,Non-Profit,General,Comparable,,415-668-1000,450 STANYAN STREET,SAN FRANCISCO,94117,JOHN ALLEN,CEO,WWW.STMARYSMEDICALCENTER.ORG,DIGNITY HEALTH,ERIC CARINO,DIGNITY HEALTH,,05-0457,HSC00457H,ZZR00457H,275,159,83,11625,5065,2504,2198,0,243,5407,92,381,27515,1975,925,568,465,0,52,1024,15,59,5083,204,35,0,36,0,0,19242,3547,0,4726,0,0,3875,894,0,314,0,0,27.4,47.4,5.4,5.4,0,0,0,27244,4760,1619,11437,0,1130,44883,3456,7354,101883,20984,70595,0,3733,0,15,242027,577333,1372,4348,0,0,886172821,671538334,0,214634487,5271342,254017949,-34112120,4266361,536077,0,0,-30381836,230910684,103421575,551840562,262979031,117527935,31479863,35185998,0,9734482,103437834,2305212,10939330,573589685,110877576,41211311,6328829,24706149,0,4223734,108946048,4641756,11647733,312583136,307719824,133696731,22529547,47011159,0,0,10092731,111572328,3025035,0,15847378,0,20043601,0,0,0,0,63523609,24764199,9240532,11798090,0,3540726,99423535,0,2343796,0,-11890157,0,-1540814,0,0,42448449,20224465,68103813,0,0,427082,7416895,36858997,9212223,50348801,18977224,84544738,48139812,9822457,7600111,29047689,33105692,12406208,385389,1374714,5209430,22381709,50428354,0,68729536,6050593,3610170,0,128818653,65803097,0,108529367,-45513811,128818653,0,135747115,-104683674,193231797,90206785,286505517,217775981,0,614202,109457703,110071905,1542538,0,1281908,776,211,1458250,219096,1677346,452,40,122051,353793,371533,4278,46723,164235,158440,174335,17212,45650,332311,153490,362179,128163,294948,42953,136044,8162,389436,174979,419337,136078,341155,49739,156720,9902
106010967,ST. ROSE HOSPITAL,10/1/2017,9/30/2018,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,421,Non-Profit,General,Comparable,,510-264-4000,27200 CALAROGA AVENUE,HAYWARD,94545-4383,AMAN DHUPER,PRESIDENT/CEO,STROSEHOSPITAL.ORG,HAYWARD SISTERS HOSPITAL,DEREK F. PETRAK,"PETRAK & ASSOCIATES, INC.",,05-0002,HSC00002F,ZZR00002F,195,195,62,10897,1626,2215,4770,0,335,615,52,394,20904,2017,324,522,1484,0,86,223,26,258,4940,195,0,0,0,0,0,20904,0,0,0,0,0,4940,0,0,0,0,0,29.4,29.4,4.2,4.2,20,1235,532,5543,809,3999,13943,0,1801,2170,186,615,29066,34084,0,0,2563,0,6,384863,178636,2653,2278,426,122,619898582,479832349,0,140066233,3617290,143417178,266345,35495423,0,0,0,35761768,208204357,97196235,314497990,211312461,36498724,66077754,113283543,0,6704527,18956059,1859032,9071946,463764046,40816339,5961402,17537219,66211682,0,7386614,12224906,680078,5316296,156134536,206486514,32139132,48899283,147538783,-1541873,0,11116197,16011665,8780284,0,4965820,0,5436544,0,0,0,0,45642286,10320994,33353831,32433464,0,2974944,15169300,0,171414,0,0,237883,35257540,0,0,31341763,11709974,39746990,0,0,0,0,18920147,4329471,32446713,4922120,66653334,18411345,5425700,995050,13165588,11488007,4979860,667246,500000,1104999,20026049,49168891,0,26334394,5383624,823895,0,81710804,30347823,0,30749269,20613712,81710804,34172406,52522412,-45336144,43567303,28708102,73865796,47531402,0,0,0,33026566,2277297,0,0,696,240,1203021,247631,1450652,244,0,67122,287178,441381,8149,49028,178170,101458,67437,107,2991,368637,117795,304677,0,221431,82164,108317,0,444335,138749,390386,0,258822,94692,123668,0
106190762,ST. VINCENT MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,General,Comparable,,213-484-7111,2131 WEST THIRD STREET,LOS ANGELES,90057,MARGARET PFEIFFER,INTERIM CEO,,VERITY HEALTH SYSTEM,KEVIN SEELEY,"STEVE CLARK & ASSOCIATES, INC.",,05-0502,HSC30502H,,366,337,180,32744,11875,5126,9894,0,581,4906,14,149,65289,4979,2314,907,1821,0,135,1068,6,59,11289,320,0,0,19,27,0,53098,0,0,5309,6882,0,10378,0,0,439,472,0,48.9,53.1,5.8,5.4,0,0,0,26802,9787,4900,16610,0,285,17342,143,1802,77671,29802,32416,0,14699,0,2,505103,339314,2792,7872,0,0,1531103743,1326794670,31090903,235399976,1038670,303813320,-67374674,1193824,217871,0,0,-66398721,401538414,148390589,981174740,563135810,152158203,92203946,197402697,0,4441006,114398687,390726,4647843,1128778918,129422928,57593601,23354843,92686955,0,1332334,88838042,732298,8363824,402324825,601258759,180681565,89432910,264376585,0,0,4351111,160570374,12283488,0,5548555,0,8291323,31090903,0,0,0,90228984,54728342,25967815,25316276,0,1272693,37402302,0,483564,0,0,1021479,0,0,0,54950797,14748481,115923829,0,0,0,725794,29000597,7564992,73088418,7810412,70878864,35871377,5585232,7968955,52175703,83773289,5800332,5030665,1466351,2750781,32511771,68915458,0,40893196,6231321,13342,0,116053317,320033229,0,112247997,-316227909,116053317,2206285,504980542,-466345975,72004282,144156375,290265301,249372105,0,0,54192044,113114659,866662,7953337,261718324,905,403,1750964,217810,1968774,211,6,103250,443662,622796,21828,122213,247768,22208,80376,71351,15512,722239,159265,522390,8131,161968,56700,120271,0,812754,178258,590215,9420,180241,64589,133297,0
106430905,STANFORD HEALTH CARE,9/1/2017,8/31/2018,365,Audited,Incl. Ind. Audit Adj.,Santa Clara,7,429,Non-Profit,General,Comparable,Teaching,650-723-4000,300 PASTEUR DRIVE,STANFORD,94305,DAVID ENTWISTLE,PRESIDENT/CEO,WWW.STANFORDHEALTHCARE.ORG,STANFORD HEALTH CARE,DAY HSU,STANFORD HEALTH CARE,1,05-0441,HSC00441F,ZZR00441F,613,477,477,60132,10638,7703,17517,0,6017,49123,1669,746,153545,10599,1997,987,3206,0,804,8779,291,241,26904,566,30,0,17,0,0,144224,9321,0,0,0,0,26067,837,0,0,0,0,68.6,88.2,5.7,5.7,0,0,0,510371,77604,22431,143115,0,91618,701946,2274,23795,1573154,76115,850834,0,805401,0,48,3144936,1408483,15269,31679,0,0,17994704024,13880673523,401518,4114432019,201568659,3868521578,447479100,282828146,153187334,0,0,577119912,2500679066,3219533475,12274491483,3216015020,557314659,366399755,862193859,0,225302322,2677302304,82931140,40529458,8027988517,3176063311,468805359,157283913,940373874,0,710794287,4330020750,14171843,169202170,9966715507,5646996792,904500443,397833025,1626531701,0,0,815523778,4162768018,40226078,0,97102983,0,189190705,0,401518,0,0,730751175,119323057,124686474,172392061,0,118450710,2828764033,0,20064509,0,0,52823,145663039,0,0,285476760,843919236,1260909713,0,0,0,143373563,602657634,103543791,507035821,121605060,1270725116,427057669,1232655,80398133,557178565,1066221763,152875125,84289474,12879950,35258139,180404989,1306360860,0,1094441803,1962128978,2714562517,0,7077494158,700783912,52773921,2323536842,4000399483,7077494158,553298617,2657965064,-2095613764,1283008327,1123990153,2656900715,1562458912,0,0,1940166704,2338041842,14505000,29186667,109313980,11032,2172,21294025,2595740,23889765,2000,617,1757672,4944651,3665773,11512,544748,3694287,1239643,4493256,296390,646093,2399094,3706558,4335316,2696849,3836612,1276125,2390736,652735,2783608,4260386,4949862,2699722,4316005,1456075,2716021,708086
106504038,STANISLAUS SURGICAL HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Stanislaus,6,511,Investor,Specialty,Comparable,,209-572-2700,1421 OAKDALE ROAD,MODESTO,95355,KATRINA HOLMES,CEO,WWW.STANISLAUSSURGICAL.COM,STANISLAUS SURGICAL HOSPITAL,FOSTER E. EVANS,HOSPITAL MANAGEMENT SERVICES,,05-0726,,HSP40726F,23,23,3,441,47,0,30,0,336,3,0,32,889,210,24,0,14,0,199,2,0,27,476,23,0,0,0,0,0,889,0,0,0,0,0,476,0,0,0,0,0,10.6,10.6,1.9,1.9,0,0,0,7313,2506,150,6660,16,11613,271,0,260,28789,0,0,0,21495,0,8,66066,339190,476,7294,0,0,117296018,82601309,0,34694709,1710329,30516923,5888115,18557,0,0,0,5906672,2887185,0,114408833,9744663,1157932,0,405526,0,8387696,67690,0,709500,20473007,24427316,9048033,704572,23972732,35758,36071058,1109516,0,1454026,96823011,24419133,7549480,608226,20114221,0,10611,27502755,803198,148686,0,0,0,1444999,0,0,0,0,9708811,2642871,95249,4227765,25147,16906385,372560,0,715921,0,0,0,5357,0,0,1725759,0,18144632,0,0,0,0,3646588,1791779,2665455,2542710,10017308,3934183,227095,623926,7948190,2518649,1028905,2600790,45738,145353,1426786,8814239,0,3338306,349723,0,11426676,23928944,4076775,0,756203,19095966,23928944,3268906,14427943,-10181901,38208,14581842,15716858,12378552,0,1000004,0,1000004,243801,0,197536,189,41,299969,92765,392734,69,0,37426,92823,68352,2630,14314,61791,19400,3233,0,0,23932,0,150867,0,53965,45314,25891,0,31253,0,204803,0,73821,52345,30512,0
106194967,STAR VIEW ADOLESCENT - PHF,1/1/2018,12/31/2018,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,931,Investor,Psychiatric,PHF,,310-373-4556,4025 W 226TH STREET,TORRANCE,90505,KENT DUNLAP,PRESIDENT/CEO,WWW.STARSGROUP.COM,STARS BEHAVIORAL HEALTH GROUP HOLDING COMPANY,"BRUCE J WRIGHT, CPA","SINGERLEWAK, LLP",,,,,16,16,16,0,0,0,0,0,5467,0,0,0,5467,0,0,0,0,0,64,0,0,0,64,0,16,0,0,0,0,0,5467,0,0,0,0,0,64,0,0,0,0,93.6,93.6,85.4,85.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344107,0,0,3344107,0,4014921,-670814,750320,0,0,0,79506,3344107,0,0,0,0,0,0,0,3344107,0,0,0,3344107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344107,0,0,0,0,0,0,0,0,0,3271915,0,0,0,0,0,0,553775,0,186066,3165,2321229,553340,0,334970,102365,669904,723,17557,3165,0,11668,27691740,0,611937,0,0,0,28303677,26115092,0,0,2188585,28303677,0,20642056,0,0,1725418,1725418,1113481,0,0,0,0,0,6367722,0,42,11,81087,8059,89146,0,0,7877,44077,9509,6967,6080,4606,0,0,0,1971,80588,0,0,0,0,0,499,0,88647,0,0,0,0,0,499,0
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Modoc,1,201,District,General,Comparable,Rural,530-279-6111,741 MAIN STREET,CEDARVILLE,96104,BILL BOSTIC,CEO,,SURPRISE VALLEY HEALTH CARE DISTRICT,DANIEL VALDEZ,"WIPFLI, LLP",,05-1308,,HSP30676F,26,26,26,9,0,6219,0,0,2,0,0,931,7161,3,0,18,0,0,1,0,0,3,25,4,0,0,0,22,0,16,0,0,0,7145,0,5,0,0,0,20,0,75.5,75.5,286.4,3.2,0,0,0,2259,0,540,0,0,1368,0,0,297,4464,314,2124,0,2025,0,0,0,0,0,0,0,0,4608341,552290,0,4056051,459437,6056324,-1540836,15388,0,0,0,-1525448,3037397,1049581,521363,34604,0,2852155,0,0,8794,0,0,159626,3055179,821369,0,205677,0,0,440910,0,0,85206,1553162,75293,0,242584,0,0,0,59960,0,135814,0,0,0,38639,0,0,0,0,780680,0,2815248,0,0,275564,0,0,184559,0,0,0,0,0,0,1520322,1085260,927042,0,0,0,0,1109150,235105,922952,256493,2586863,224484,560440,877252,322904,587016,156000,5348,35633,10646,689738,515059,0,226822,1160834,0,0,1902715,2281052,497572,1614573,-2490482,1902715,14312,403247,-319765,2548645,968033,3573678,3346856,0,0,0,1664573,50000,0,0,104,28,190331,25747,216078,5,0,62113,4628,11060,47562,0,24246,34165,6557,0,0,57874,34058,9655,0,52242,16226,20276,0,64351,39729,10282,0,58268,18794,24654,0
106514001,SUTTER - YUBA - PHF,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Sutter,2,227,City/County,Psychiatric,PHF,,530-822-7200,"1965 LIVE OAK BLVD., STE A",YUBA CITY,95991,SARA EBERHARDT-RIOS,HHS BRANCH DIRECTOR,WWW.SUTTERCOUNTY.ORG/SYBH,COUNTY OF SUTTER,JENNIFER RAFIQ,SUTTER-YUBA BEHAVIORAL HEALTH,,,,,16,16,16,5,0,0,0,0,3184,0,0,727,3916,1,0,0,0,0,303,0,0,71,375,0,16,0,0,0,0,0,3916,0,0,0,0,0,375,0,0,0,0,67.1,67.1,10.4,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450730,0,0,4450730,0,4426830,23900,0,23900,0,0,0,4450730,0,0,5683,0,0,0,0,3618775,0,0,826272,4450730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5683,0,0,0,0,3618775,0,0,826272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106034002,SUTTER AMADOR HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Amador,6,501,Non-Profit,General,Comparable,Rural,209-223-7500,200 MISSION BLVD,JACKSON,95642,THOMAS DICKSON,CEO,WWW.SUTTERAMADOR.ORG,SUTTER HEALTH,SARN SAECHAO,SUTTER HEALTH,,05-0014,,ZZR00014G,52,52,27,5157,938,321,1243,9,406,760,28,15,8877,1238,212,109,380,2,107,289,11,5,2353,52,0,0,0,0,0,8877,0,0,0,0,0,2353,0,0,0,0,0,46.8,46.8,3.8,3.8,0,0,0,13104,1380,1284,7736,7,1905,5589,715,350,32070,23121,1726,0,7577,0,3,77497,49713,665,938,186,91,289979794,201587374,0,88392420,792322,85892606,3292136,2862360,1424316,0,0,4730180,45562720,65055831,179361243,75862663,13400066,4834529,18377835,135543,6295492,12208286,431138,127345,131672897,69178038,9400974,4840754,29440029,57596,10784326,30323764,3492856,788560,158306897,116029309,18437930,4037051,37157000,-53032,151370,10382574,7875884,2384381,0,4995798,0,189109,0,0,0,0,28622036,4299108,5499421,9905193,14495,6666526,33057456,0,328185,0,-8347639,84666,1159231,0,0,15906626,8638481,25237327,0,0,0,0,13306796,2816070,15127490,4859816,31848377,15795833,5686228,2239510,8699401,11131421,5214227,250225,601479,1307230,3118675,18130517,384953,45082088,1462679,782181,0,65842418,11514066,607,30445828,23881917,65842418,1912070,32250890,-24663632,69013692,31331510,102796585,57714497,0,0,30989098,31348881,903053,0,0,307,107,592897,66468,659365,52,0,82162,142429,188528,0,16364,73093,57622,12550,18408,1741,140558,80848,158215,0,104892,36258,72126,0,157438,87360,177726,0,116552,40227,80062,0
